,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B-6,Folate,Vitamin B-12,Pantothenic acid,Phosphorus,Zinc,Selenium,Copper,Manganese,Potassium,Choline,Protein,Fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Added Sugars
radicchio,1865.75,12.331249999999999,52.8,1.1434000000000004,0.0,1.13,154.3125,0.016,0.028,0.255,0.057,76.5,0.0,0.269,47.5,0.76,0.9,0.5505,0.2845,306.22222222222223,10.9,1.8184000000000007,0.0036,0.0,0.0,0.0,948.4,0.0,0.0
radish,65.55263157894737,11.551428571428575,58.05263157894737,1.2444736842105264,0.0,0.10578947368421052,21.066666666666666,0.048307692307692315,0.1129230769230769,0.8150769230769233,0.18476923076923077,54.4054054054054,0.0,0.4126666666666667,67.92857142857143,0.5428571428571428,1.776923076923077,0.2349230769230769,0.22911111111111115,359.95454545454544,18.800000000000004,1.4379999999999997,0.20644897959183672,0.0,0.1,0.0,523.82,0.0,0.0
raisin,36.89473684210526,1.1958333333333335,70.12,3.4412000000000003,0.2094339622641509,0.32770114942528744,4.395652173913043,0.3110816326530612,0.27210204081632655,3.217571428571429,0.2152978723404255,70.0,0.31409090909090903,0.29540000000000005,140.12765957446808,1.226595744680851,15.236956521739133,0.21863829787234046,0.4967272727272727,289.9166666666667,16.937209302325577,6.973999999999998,1.9221625000000002,0.0,4.145833333333333,0.0,327.96,0.0,0.0
ramadan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramekin,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,92.0,0.0,68.0,0.0,0.0
raspberry,21.666666666666668,11.058333333333332,30.29787234042553,0.7589583333333331,0.06444444444444444,0.43486486486486486,10.021052631578948,0.09159523809523809,0.09088095238095238,1.1613809523809524,0.08827500000000002,19.149122807017545,0.04732394366197183,0.5160000000000001,52.97560975609756,0.34675,5.011764705882353,0.07567499999999998,0.7315833333333335,143.37777777777777,16.797142857142855,2.324,1.4891360544217682,0.0,14.674418604651162,0.0,194.74,0.0,0.0
raw,621.2328767123288,24.278,46.7,0.8752000000000002,0.0,0.3157647058823529,68.05999999999999,0.05804081632653059,0.07283673469387753,0.6741020408163264,0.1259183673469388,49.91724137931035,0.12840909090909092,0.31507999999999997,45.28,0.3234,1.352083333333333,0.09524,0.26396153846153847,292.84,15.257142857142862,2.064999999999999,0.14466071428571423,0.0,0.6382978723404256,0.0,32.58,0.0,0.0
red wine,8.5,0.15,65.20833333333333,0.3366666666666667,0.23214285714285715,0.020476190476190474,0.2333333333333334,0.007869565217391305,0.03352173913043479,0.13886956521739133,0.03378260869565219,1.7164179104477613,0.035227272727272725,0.049874999999999996,46.208333333333336,0.17999999999999997,0.9739130434782608,0.01425,0.11522222222222224,88.70833333333333,5.56,0.44980000000000003,0.19381188118811882,0.0,3.7142857142857144,0.0,85.25,0.0,0.0
rhode island,236.13636363636363,10.761904761904763,24.853658536585368,0.501219512195122,0.003125,1.4758823529411764,20.299999999999997,0.43562499999999993,0.05175,0.4345,0.016125,3.84,0.06375,0.0,21.0,0.28375,1.7,0.06925,0.06033333333333333,122.75,11.6125,1.8344000000000003,3.9394166666666677,0.0,19.304347826086957,0.0,1180.48,0.0,0.0
rhubarb,220.34782608695653,7.885714285714285,106.86486486486487,0.39,0.24666666666666667,0.37124999999999997,22.487499999999997,0.09144444444444445,0.08125,0.7124444444444443,0.03025,18.833333333333332,0.05647058823529411,0.06666666666666667,44.8,0.20749999999999996,5.1625,0.053375,0.12200000000000001,98.1923076923077,9.1,1.6684,1.5791379310344826,0.0,7.351351351351352,0.0,50.04081632653061,0.0,0.0
rice,29.737704918032787,2.6122448979591835,30.877551020408163,2.079183673469388,0.25952380952380955,0.33621621621621617,4.524324324324325,0.18663829787234043,0.14136363636363636,3.965063829787233,0.1987727272727273,45.64661654135338,0.19358024691358025,1.0775833333333333,161.6818181818182,1.3261363636363634,12.336585365853656,0.1825681818181818,4.095999999999999,184.24444444444444,17.08918918918919,6.411799999999999,0.892479166666666,0.0,7.020408163265306,0.0,269.46,0.0,0.0
ricotta,202.28125,0.7285714285714286,191.82,0.08259999999999999,0.4545454545454548,0.07461538461538463,0.7409090909090907,0.025400000000000006,0.19895000000000002,0.12545000000000003,0.054000000000000006,9.068965517241379,0.2487179487179487,0.4586666666666667,154.6,0.6320000000000001,10.190000000000001,0.030700000000000012,0.006999999999999999,181.8095238095238,15.378947368421056,9.04061224489796,2.069565891472868,0.0,35.28,0.0,196.36,0.0,0.0
roast,205.95652173913044,3.024489795918367,35.34,2.0279999999999996,2.6044117647058824,1.0258974358974358,3.284444444444444,0.18470000000000003,0.2385102040816326,5.5593200000000005,0.3700800000000001,34.83783783783784,0.5872413793103448,0.9796521739130435,220.2,3.2772,20.64782608695652,0.33628000000000013,0.4023913043478261,371.68,61.0875,19.304399999999998,5.041913294797689,0.0,51.244897959183675,0.0,209.28,0.0,0.0
root vegetable,320.74242424242425,9.34,51.204081632653065,0.9747916666666666,0.046153846153846156,0.5498863636363637,8.578723404255319,0.10793999999999998,0.10899999999999999,1.4943800000000003,0.15497916666666667,23.243055555555557,0.08032608695652176,0.287125,89.3,0.729375,7.523404255319147,0.09564583333333333,0.2963076923076923,239.5625,19.318181818181817,5.5336,1.6896710526315797,0.0,13.083333333333334,0.0,295.5625,0.0,0.0
rosemary,664.6,11.607142857142858,112.43589743589743,22.696750000000005,0.0,0.0,0.0,0.275,0.29,0.956,0.93,208.0,0.0,0.804,68.0,2.08,4.6,0.4255,1.415,259.56666666666666,0.0,7.904489795918366,6.19248623853211,0.0,8.279069767441861,0.0,1539.6,0.0,0.0
rosé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rub,7085.833333333333,5.2,106.3913043478261,9.612499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.8,0.0,0.6,0.0,0.0,0.0,0.0,11693.0,0.0,0.0
rum,57.4054054054054,0.44375000000000003,41.609756097560975,0.6945,0.08333333333333333,0.19433333333333333,1.8333333333333333,0.05347058823529412,0.06205882352941178,0.47994117647058815,0.012764705882352942,12.019607843137255,0.029687500000000002,0.0,34.8235294117647,0.13764705882352943,1.4058823529411766,0.027588235294117653,0.018,84.75,12.393333333333333,2.3726000000000003,2.331142857142857,0.0,22.53846153846154,0.0,184.14,0.0,0.0
rutabaga,1150.9714285714285,14.162500000000005,33.42857142857143,0.595952380952381,0.0,0.17099999999999999,0.76,0.08560000000000001,0.040400000000000005,0.7045999999999999,0.10300000000000001,18.2,0.0,0.15666666666666665,54.714285714285715,0.194,0.7,0.031,0.10833333333333334,275.3333333333333,14.7,1.9842222222222223,0.4815217391304348,0.0,4.071428571428571,0.0,159.74418604651163,0.0,0.0
rye,29.88888888888889,0.9081632653061225,152.44,2.2990000000000004,0.3145454545454546,0.3526136363636363,3.209090909090908,0.28795833333333337,0.22979166666666662,3.1000416666666673,0.13352083333333334,55.583333333333336,0.11945652173913043,0.6780714285714284,197.875,1.5843750000000003,21.53404255319148,0.16952083333333332,2.1190714285714285,220.0,21.85909090909091,10.011199999999999,2.5284834437086094,0.0,16.28,0.0,540.6,0.0,0.0
saffron,353.2142857142857,7.817857142857142,30.75,2.3266666666666667,0.0,0.0,0.0,0.15928571428571428,0.164,2.8471428571428565,1.01,123.25,0.0,0.0,252.0,1.09,5.6,0.328,28.4,341.72727272727275,0.0,4.824897959183673,2.137148148148148,0.0,4.368421052631579,0.0,2145.9,0.0,0.0
sage,705.1666666666666,2.9173913043478263,123.7560975609756,2.498333333333333,0.0,3.74,1710.0,0.25133333333333335,0.38999999999999996,4.6866666666666665,2.69,216.25,0.0,0.0,165.0,2.33,3.7,0.4095,1.668,240.8421052631579,43.6,11.428199999999997,2.655475247524751,0.0,39.2093023255814,0.0,548.76,0.0,0.0
sake,2105.157894736842,7.794444444444443,13.290322580645162,2.797272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.02,1.4,0.009,0.0,280.375,0.0,5.8472,0.0788732394366197,0.0,5.848484848484849,0.0,1695.42,0.0,0.0
salad,332.32,8.047826086956517,46.55102040816327,0.8589795918367347,1.0777777777777777,0.5185526315789474,43.17073170731707,0.09764999999999999,0.10552500000000002,1.6605750000000001,0.12051282051282051,25.310924369747898,0.25179487179487187,0.28225000000000006,90.84615384615384,0.7966666666666666,14.353846153846149,0.1205128205128205,0.036199999999999996,180.13636363636363,47.78947368421053,6.4386,3.403630872483222,0.0,41.16,0.0,412.56,0.0,0.0
salad dressing,74.66666666666667,3.238636363636363,26.833333333333332,0.4289583333333335,0.40447761194029846,0.9973333333333333,47.041666666666664,0.030105263157894746,0.051868421052631564,0.4239736842105262,0.053473684210526326,12.68421052631579,0.06426666666666665,0.1887142857142857,56.10526315789474,0.25473684210526326,3.973684210526316,0.05371052631578946,0.05355,109.0,21.233333333333334,1.7517999999999998,4.813827380952381,0.0,23.7,0.0,740.94,0.0,0.0
salmon,89.72727272727273,0.9145833333333334,50.142857142857146,0.703061224489796,109.61960784313726,0.5359420289855072,3.865217391304348,0.1023777777777778,0.16035555555555558,7.193555555555555,0.4675,11.68939393939394,2.3679220779220773,0.9844761904761903,264.8666666666667,0.5613636363636364,34.29285714285714,0.09377272727272726,0.028000000000000004,363.8,99.74242424242424,20.63200000000001,2.448032467532468,0.0,67.57142857142857,0.0,314.7551020408163,0.0,0.0
salsa,445.0,14.57954545454545,23.29787234042553,0.40489361702127685,0.0,0.5846666666666667,6.6000000000000005,0.028777777777777777,0.031125,0.8592222222222223,0.12144444444444441,6.0,0.016666666666666666,0.324,52.625,0.19666666666666666,1.1,0.05725,0.08033333333333333,177.0909090909091,10.242857142857144,1.1230612244897957,0.32625742574257444,0.0,2.0869565217391304,0.0,512.86,0.0,0.0
san francisco,236.65,3.5523809523809513,28.8,1.82525,4.0,0.63,2.1,0.609,0.27275000000000005,5.3549999999999995,0.554,60.5,0.0,0.0,362.0,2.2,25.5,0.301,0.0,149.95,33.4,4.925,0.4560919540229886,0.0,6.25,0.0,4462.18,0.0,0.0
sandwich,115.62,4.273469387755102,124.98,1.8303999999999996,0.3952380952380953,0.4220731707317074,21.751219512195124,0.24154761904761912,0.20038095238095238,3.2726190476190475,0.15507317073170734,47.82113821138211,0.267710843373494,0.209,158.4047619047619,1.1214285714285717,17.65609756097561,0.11654761904761905,0.3695,210.74418604651163,36.35609756097561,10.661599999999996,3.2946190476190473,0.0,36.48,0.0,501.38,0.0,0.0
sandwich theory,47.68627450980392,3.86734693877551,131.7,1.8958,0.45882352941176474,0.42612244897959184,19.84285714285714,0.25782000000000005,0.21208,3.5361999999999996,0.1755714285714286,49.42857142857143,0.33060606060606057,0.3335,159.36,1.1325999999999998,18.234693877551017,0.12864000000000003,0.47700000000000004,208.0,38.06938775510204,10.891599999999999,3.3742792207792207,0.0,40.84,0.0,509.64,0.0,0.0
sangria,2735.214285714286,231.22000000000003,1622.0,12.840476190476192,0.0,0.0,0.2,0.003,0.0125,0.089,0.027999999999999997,1.0,0.0,0.0,10.5,0.10500000000000001,0.15000000000000002,0.016,0.0,95.91666666666667,2.65,0.7653061224489796,0.04245283018867924,0.0,0.75,0.0,29.163265306122447,0.0,0.0
santa monica,285.5,1.562962962962963,61.02272727272727,1.0409302325581395,0.0,0.0,0.0,0.0,0.222,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.875,0.0,4.151999999999999,2.431649484536083,0.0,10.86046511627907,0.0,365.44897959183675,0.0,0.0
sardine,57.31707317073171,0.3641025641025641,369.18367346938777,2.227959183673469,64.34782608695652,0.8215789473684209,1.11,0.09100000000000001,0.24440000000000003,4.580000000000001,0.18230000000000002,20.133333333333333,4.952105263157895,0.4573333333333333,386.2,1.3190000000000004,45.370000000000005,0.20400000000000001,0.10466666666666667,275.57142857142856,82.6888888888889,22.545799999999996,3.0992920353982307,0.0,87.4,0.0,351.74,0.0,0.0
sauce,245.4255319148936,5.255555555555555,30.270833333333332,0.6637500000000002,0.10333333333333333,0.7265384615384616,17.446153846153848,0.04866666666666667,0.09637037037037034,0.9130000000000001,0.09570370370370371,15.037037037037036,0.0690566037735849,0.832,60.592592592592595,0.4644444444444445,3.3769230769230765,0.07488888888888888,0.089,175.09677419354838,20.01923076923077,2.206326530612245,3.5461370967741943,0.0,21.148936170212767,0.0,1133.0,0.0,0.0
sausage,390.1929824561403,2.857446808510638,46.0,1.9474,5.304878048780488,0.3658333333333333,3.413513513513513,0.28907317073170735,0.24870731707317076,4.451951219512196,0.2091219512195122,19.972727272727273,0.6925333333333334,0.6996923076923077,177.3170731707317,1.82,19.442105263157895,0.11373170731707317,0.17699999999999994,279.92857142857144,56.300000000000004,14.398599999999998,6.010818181818182,0.0,72.02,0.0,796.94,0.0,0.0
sauté,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scallop,47.52,5.115000000000001,59.48,0.5585714285714285,0.22745098039215683,0.1890196078431372,3.070967741935484,0.06178787878787878,0.0853030303030303,1.0874848484848483,0.12542424242424244,18.65979381443299,0.46603448275862075,0.3514545454545455,208.9375,0.8784374999999998,11.615625000000001,0.08334375000000001,0.15863636363636366,358.7674418604651,44.23846153846154,9.531999999999996,1.1787291666666666,0.0,22.74,0.0,576.64,0.0,0.0
scotch,548.6785714285714,19.44666666666667,60.833333333333336,1.6691176470588238,0.0,0.0,0.0,0.004,0.005,0.004428571428571428,0.00014285714285714287,0.0,0.0,0.0,4.142857142857143,0.05,0.07142857142857142,0.012142857142857144,0.0,122.23529411764706,0.12857142857142856,0.8106122448979591,0.5486043956043957,0.0,3.25,0.0,922.96,0.0,0.0
seafood,53.24,3.458,44.5,0.9755999999999999,0.17799999999999994,0.47759999999999997,16.699999999999996,0.1048,0.09695999999999999,1.70442,0.09310000000000002,24.4,0.4990999999999999,0.0,103.4,0.8245999999999999,18.445999999999994,0.1279,0.0,159.52,30.244,7.002000000000001,2.249533333333334,0.0,41.32,0.0,378.14,0.0,0.0
seattle,804.6304347826087,2.904347826086956,55.06521739130435,4.240869565217392,0.0,0.0,0.0,0.0,0.13619999999999996,4.264000000000001,0.0,89.0,0.0,0.0,357.0,0.0,0.0,1.07,0.0,0.0,0.0,6.388199999999999,6.1146153846153855,0.0,23.24,0.0,976.6,0.0,0.0
seed,52.35227272727273,6.138000000000001,327.28,9.6486,0.0012195121951219512,3.1093877551020404,3.311764705882353,0.5374,0.21724,4.12444,0.46504166666666674,96.42758620689655,0.0012857142857142856,1.4822258064516125,625.86,5.036199999999999,28.150000000000002,1.2600799999999994,2.292099999999999,858.7,46.24782608695652,18.415199999999995,8.159952941176476,0.0,0.30612244897959184,0.0,147.16,0.0,0.0
self,70.45945945945945,0.6666666666666667,183.57142857142858,3.6477551020408163,0.0,0.025,0.3,0.5615675675675675,0.3645945945945946,5.146756756756758,0.38285714285714284,206.92,0.0,0.39433333333333326,678.7142857142857,1.342857142857143,34.4,0.13571428571428573,0.5297499999999999,163.20833333333334,10.4,9.105306122448978,0.5665940594059405,0.0,3.840909090909091,0.0,1077.2244897959183,0.0,0.0
semolina,14.852941176470589,0.040625,394.29787234042556,2.211702127659574,0.04666666666666666,0.26285714285714284,1.1818181818181819,0.5948333333333333,0.2987777777777778,4.912117647058824,0.11457999999999999,80.16666666666667,0.04285714285714286,0.525,148.4,1.1887,43.400000000000006,0.2171,1.136625,147.94736842105263,17.1,10.2738,0.3910431034482759,0.0,3.0232558139534884,0.0,175.274,0.0,0.0
sesame,19.91780821917808,3.723913043478261,176.6326530612245,5.012448979591836,0.0896551724137931,0.8918,10.617241379310345,0.7190499999999999,0.21937500000000001,4.7678499999999975,0.19540000000000007,61.358333333333334,0.010615384615384615,0.8108,384.075,3.878,20.822580645161295,0.8877500000000002,1.5306250000000003,251.61363636363637,19.204000000000008,12.6078,8.256522875816994,0.0,2.6530612244897958,0.0,451.62,0.0,0.0
sesame oil,13.327868852459016,0.05405405405405406,103.84210526315789,2.8997368421052627,0.1368421052631579,8.681896551724137,10.747368421052633,0.36138888888888887,0.06702777777777777,2.325944444444444,0.11580555555555556,15.333333333333334,0.008620689655172414,0.49456521739130443,168.56756756756758,1.9729729729729726,4.653125,0.5846999999999999,0.8866428571428572,117.29729729729729,10.361904761904762,5.809302325581395,21.548147647058816,0.0,2.95,0.0,77.70454545454545,0.0,0.0
shallot,649.8695652173913,5.765217391304346,40.025,0.9336585365853659,0.0,0.11,2.35,0.18,0.060000000000000005,0.6,1.0125,75.0,0.0,0.85,178.0,1.165,3.45,0.2565,0.856,290.05,33.15,3.9566000000000003,1.9780000000000002,0.0,23.829268292682926,0.0,453.9574468085106,0.0,0.0
shavuot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shellfish,42.5,2.7120000000000006,63.86,1.5312000000000003,0.142,0.8011224489795916,8.508163265306123,0.0934489795918367,0.09787755102040818,1.7782857142857138,0.10035999999999998,23.591836734693878,2.3610101010101006,0.0,189.55102040816325,1.9255102040816325,40.26938775510204,0.4924285714285714,0.0,219.3,70.76326530612246,15.763800000000003,1.2608400000000004,0.0,75.98,0.0,468.18,0.0,0.0
sherry,43.75,5.375,136.0,2.1046666666666667,0.0,0.0,0.2,0.0115,0.0245,0.2185,0.0285,0.5,0.0,0.0,16.0,0.10500000000000001,0.35,0.027999999999999997,0.0,75.5,5.35,0.4169387755102041,0.515686274509804,0.0,35.09090909090909,0.0,438.72,0.0,0.0
shower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
shrimp,96.72093023255815,1.15,63.16,1.3090000000000004,0.025,1.4183333333333332,14.866666666666667,0.107,0.048666666666666664,2.3299999999999996,0.207,22.666666666666668,0.42166666666666663,0.0,222.0,1.3333333333333333,36.26666666666667,0.218,0.0,190.78571428571428,75.66666666666667,18.825200000000006,0.31690825688073393,0.0,150.72,0.0,352.9,0.0,0.0
side,273.26666666666665,2.7499999999999996,48.56,1.5993999999999997,1.6250000000000002,0.38477272727272727,6.993333333333333,0.1393,0.19046000000000002,2.4039200000000007,0.20477551020408163,33.17985611510792,0.42824175824175836,0.4651000000000001,145.0408163265306,1.6157142857142863,18.653061224489804,0.09342857142857143,0.22239393939393934,213.24,75.82666666666665,10.977599999999997,1.9516351351351366,0.0,88.02,0.0,360.32,0.0,0.0
simmer,1921.8219178082193,4.7155555555555555,23.829787234042552,2.9265957446808506,1.826229508196721,0.21605263157894736,0.32608695652173914,0.0943103448275862,0.7347241379310345,4.234586206896551,0.26255172413793104,121.6923076923077,4.173695652173912,1.5268518518518521,206.51724137931035,3.7617241379310347,43.49999999999999,0.3000689655172415,0.09999999999999998,178.6969696969697,211.6,14.257800000000001,1.7849161290322584,0.0,236.22916666666666,0.0,293.9,0.0,0.0
skewer,182.1290322580645,8.274193548387094,25.5,0.8868749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.45,0.0,14.808999999999996,0.33740000000000003,0.0,1206.5714285714287,0.0,423.66,0.0,0.0
slow cooker,333.2647058823529,1.2874999999999999,54.62162162162162,3.026842105263158,0.8545454545454547,0.33499999999999996,0.0,0.082,0.185625,4.39625,0.22162500000000002,0.0,1.46,0.577125,200.625,4.09375,4.25,0.10650000000000001,0.008625,511.88,0.0,8.6904,0.7505079365079366,0.0,16.214285714285715,0.0,3542.7,0.0,0.0
smoker,78.28205128205128,0.4282051282051282,51.810810810810814,2.928717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,28.080000000000005,3.1981720430107528,0.0,84.55102040816327,0.0,1957.86,0.0,0.0
smoothie,169.52083333333334,15.636363636363637,38.48936170212766,0.36489361702127654,0.17560975609756097,0.5665151515151515,13.142857142857148,0.049874999999999996,0.08651515151515152,0.8379459459459458,0.14012820512820515,20.958333333333332,0.1770422535211268,2.173,45.34375,0.2421875,1.23125,0.04334375,0.30212500000000003,153.95454545454547,9.578125000000002,1.8976000000000002,0.3738299319727892,0.0,1.425531914893617,0.0,22.42,0.0,0.0
snapper,47.627450980392155,1.3428571428571436,37.56,0.39539999999999986,23.126315789473683,0.3077777777777778,4.470000000000001,0.12172727272727273,0.10436363636363638,3.465181818181818,0.3043636363636364,16.696969696969695,0.8576190476190477,0.81,195.8181818181818,0.549090909090909,38.70909090909091,0.06318181818181819,0.015,340.93333333333334,68.2,19.806599999999996,0.4653333333333333,0.0,38.82,0.0,110.56,0.0,0.0
sorbet,143.26829268292684,6.880487804878051,6.34,0.19879999999999998,0.003703703703703704,0.01138888888888889,0.48888888888888893,0.006722222222222223,0.016444444444444446,0.04566666666666666,0.007555555555555556,2.0555555555555554,0.013888888888888888,0.0,19.333333333333332,0.185,0.4055555555555556,0.01466666666666667,0.0,31.53125,3.355555555555556,0.4008,0.23076422764227641,0.0,0.64,0.0,17.3,0.0,0.0
sour cream,643.1481481481482,0.0,125.0625,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.62962962962962,0.0,3.344693877551022,5.444017857142859,0.0,63.88,0.0,90.32,0.0,0.0
sourdough,0.03571428571428571,0.5761904761904761,45.94,2.5071428571428562,0.0,0.13374999999999998,0.8,0.4349375,0.37706249999999997,3.8599999999999994,0.06471428571428571,87.33333333333333,0.019090909090909092,0.44342857142857145,118.42857142857143,0.9485714285714286,26.749999999999996,0.1405714285714286,0.4794285714285714,90.6,14.3,8.832653061224491,0.14929007633587785,0.0,0.0,0.0,582.26,0.0,0.0
south carolina,1689.1666666666667,38.175,64.44117647058823,1.0875,0.225,3.5366666666666666,138.70000000000002,0.513,0.7064999999999999,7.913333333333333,0.69575,227.9,2.8366666666666664,1.3795,402.25,2.6850000000000005,16.425,0.5325,0.51,224.0,85.53333333333335,4.538799999999999,0.9153875000000001,0.0,8.64864864864865,0.0,861.32,0.0,0.0
soy,73.0952380952381,3.4574468085106376,112.34,2.6969387755102043,1.9345454545454543,0.9217948717948717,19.443902439024388,0.1971190476190476,0.1995714285714286,1.7459523809523811,0.19945238095238094,74.03333333333333,0.17443037974683545,0.8798181818181819,227.88095238095238,1.6104761904761902,9.578048780487807,0.7217804878048779,2.298090909090909,541.952380952381,57.29210526315788,14.944600000000005,4.08822012578616,0.0,6.479166666666667,0.0,689.9,0.0,0.0
soy free,73.0952380952381,3.4574468085106376,112.34,2.6969387755102043,1.9345454545454543,0.9217948717948717,19.443902439024388,0.1971190476190476,0.1995714285714286,1.7459523809523811,0.19945238095238094,74.03333333333333,0.17443037974683545,0.8798181818181819,227.88095238095238,1.6104761904761902,9.578048780487807,0.7217804878048779,2.298090909090909,541.952380952381,57.29210526315788,14.944600000000005,4.08822012578616,0.0,6.479166666666667,0.0,689.9,0.0,0.0
soy sauce,3.0,1.23125,20.294117647058822,1.3820000000000001,0.044444444444444446,0.30642857142857144,9.813333333333333,0.12878571428571428,0.12957142857142856,2.087142857142857,0.18921428571428572,15.928571428571429,0.13857142857142857,0.36600000000000005,121.35714285714286,1.1135714285714284,8.335714285714287,0.061142857142857145,0.843,231.8,35.74285714285715,6.085199999999998,1.2697678571428577,0.0,12.08,0.0,4571.7,0.0,0.0
spain,63.0,0.16923076923076924,145.0,2.6544444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,10.504615384615384,12.434729729729732,0.0,15.791666666666666,0.0,381.6666666666667,0.0,0.0
sparkling wine,10.28125,0.44166666666666665,66.54166666666667,0.36208333333333337,0.23214285714285715,0.0319047619047619,1.0428571428571427,0.011695652173913045,0.037043478260869574,0.16713043478260875,0.03517391304347827,3.1194029850746268,0.09227272727272727,0.049874999999999996,51.25,0.19833333333333333,1.673913043478261,0.015708333333333335,0.11522222222222221,93.66666666666667,7.1049999999999995,0.6096,0.22864356435643565,0.0,4.714285714285714,0.0,98.08333333333333,0.0,0.0
spice,2098.443298969072,32.19,762.9,24.992599999999992,0.0030927835051546395,3.41234375,218.6632653061224,0.33899999999999986,0.44104081632653064,4.06222,0.8322448979591835,105.31159420289855,0.0033750000000000004,0.8114285714285712,285.6,3.6173999999999995,14.561702127659572,0.7701200000000001,7.899744680851066,1273.84,39.59999999999999,12.368,2.4534070351758777,0.0,2.4,0.0,165.02,0.0,0.0
spinach,2124.4285714285716,13.962222222222227,95.82,1.9307999999999996,0.9384615384615385,0.7891176470588235,311.4428571428572,0.0862095238095238,0.181,0.894,0.13738095238095238,95.59375,0.08916666666666667,0.40619999999999995,95.64761904761905,0.771904761904762,8.57142857142857,0.11731428571428569,0.8613636363636363,402.325,31.370588235294115,3.69,1.2853760683760678,0.0,14.145833333333334,0.0,187.32,0.0,0.0
spirit,197.52380952380952,29.491666666666664,120.56756756756756,3.0050000000000003,0.0,0.0,0.0,0.0,0.0,10.7,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.33333333333334,0.0,5.359599999999998,1.3179411764705882,0.0,9.636363636363637,0.0,837.2244897959183,0.0,0.0
spring,77.69811320754717,7.934,61.64,1.2513999999999996,0.8254901960784314,0.7453061224489793,21.257142857142856,0.08502000000000001,0.09241999999999997,0.9797,0.05794000000000002,17.733333333333334,0.16939393939393932,0.33666666666666667,46.7,0.6133999999999998,3.9419999999999997,0.06851999999999998,1.4066666666666665,101.3,15.204081632653063,2.2798000000000003,1.244375000000001,0.0,1.22,0.0,57.48,0.0,0.0
spritzer,0.0,0.44999999999999996,1.0588235294117647,0.03263157894736842,0.0,0.0,0.0,0.003,0.014,0.099,0.032,1.0,0.0,0.0,12.0,0.12,0.1,0.007,0.0,19.4,3.0,0.034074074074074076,0.0,0.0,0.0,0.0,2.888888888888889,0.0,0.0
squash,792.6666666666666,9.353061224489798,31.081632653061224,0.7802040816326529,0.03857142857142858,0.27075949367088603,3.58,0.06721999999999999,0.06985999999999999,0.7736399999999997,0.11659999999999998,21.3265306122449,0.02658536585365854,0.28384615384615386,64.40816326530613,0.47755102040816344,1.9145833333333346,0.09575510204081635,0.33716,256.2448979591837,14.863157894736844,2.3532000000000006,0.7896941176470585,0.0,7.041666666666667,0.0,92.08163265306122,0.0,0.0
